isbn,likes,rating,title,user_id,user_name,author,mean_rating,num_ratings,num_reviews
1616201347,13,5,An American Marriage,18983476,Bill,Tayari Jones,3.98,134415,13895
1616201347,13,5,An American Marriage,1402123,Laurel-Rain,Tayari Jones,3.98,134415,13895
1616201347,13,4,An American Marriage,13977687,Taryn Pierson,Tayari Jones,3.98,134415,13895
1616201347,13,4,An American Marriage,1246157,Jessica Sullivan,Tayari Jones,3.98,134415,13895
1616201347,13,3,An American Marriage,27117435,Andrea,Tayari Jones,3.98,134415,13895
1616201347,13,3,An American Marriage,4589699,Amber,Tayari Jones,3.98,134415,13895
1616201347,14,5,An American Marriage,2069203,Elizabeth,Tayari Jones,3.98,134415,13895
1616201347,13,5,An American Marriage,2471697,Trudy,Tayari Jones,3.98,134415,13895
1616201347,12,4,An American Marriage,5194069,Jenbebookish,Tayari Jones,3.98,134415,13895
1616201347,13,5,An American Marriage,873807,Elaine Mullane,Tayari Jones,3.98,134415,13895
1616201347,12,2,An American Marriage,28967523,Claire Fuller,Tayari Jones,3.98,134415,13895
1616201347,12,1,An American Marriage,9086236,Chaitra,Tayari Jones,3.98,134415,13895
1616201347,12,5,An American Marriage,4956641,Stephanie ((Strazzybooks)),Tayari Jones,3.98,134415,13895
1616201347,14,5,An American Marriage,143168,Diane,Tayari Jones,3.98,134415,13895
1616201347,12,5,An American Marriage,4456042,Alena,Tayari Jones,3.98,134415,13895
1616201347,12,4,An American Marriage,3614628,Andi (A Literal Hottie),Tayari Jones,3.98,134415,13895
1616201347,13,3,An American Marriage,12234709,Kate,Tayari Jones,3.98,134415,13895
1616201347,13,4,An American Marriage,8051792,Lisa,Tayari Jones,3.98,134415,13895
1616201347,12,3,An American Marriage,1519524,Kim,Tayari Jones,3.98,134415,13895
1616201347,11,4,An American Marriage,6390827,Tamsien West (Babbling Books),Tayari Jones,3.98,134415,13895
1616201347,11,3,An American Marriage,8654301,Beth McCraw,Tayari Jones,3.98,134415,13895
1616201347,11,5,An American Marriage,11892319,Jen,Tayari Jones,3.98,134415,13895
1616201347,11,5,An American Marriage,22612431,Tara - Running 'n' Reading,Tayari Jones,3.98,134415,13895
1616201347,11,5,An American Marriage,32300055,Sarah at Sarah's Book Shelves,Tayari Jones,3.98,134415,13895
1616201347,11,5,An American Marriage,10110896,Robert Blumenthal,Tayari Jones,3.98,134415,13895
1616201347,11,4,An American Marriage,6924236,Megan Tristao,Tayari Jones,3.98,134415,13895
1616201347,11,4,An American Marriage,2908629,Ellie,Tayari Jones,3.98,134415,13895
1616201347,11,4,An American Marriage,56352820,Cody | codysbookshelf,Tayari Jones,3.98,134415,13895
1616201347,11,5,An American Marriage,2345554,Kasa Cotugno,Tayari Jones,3.98,134415,13895
1616201347,11,3,An American Marriage,53724042,Krista Regester,Tayari Jones,3.98,134415,13895
1616201347,18,3,An American Marriage,7399266,Camie,Tayari Jones,3.98,134415,13895
1616201347,11,4,An American Marriage,2364302,Jamie,Tayari Jones,3.98,134415,13895
1616201347,11,5,An American Marriage,4036154,Susan Crowe,Tayari Jones,3.98,134415,13895
1616201347,10,3,An American Marriage,27950748,Jonathan Pool,Tayari Jones,3.98,134415,13895
1616201347,12,5,An American Marriage,33667800,Maggie (mugandnook),Tayari Jones,3.98,134415,13895
1616201347,10,3,An American Marriage,5913149,Sandy,Tayari Jones,3.98,134415,13895
1616201347,10,5,An American Marriage,11701608,Barbara,Tayari Jones,3.98,134415,13895
1616201347,11,3,An American Marriage,24192262,Latanya (CraftyScribbles),Tayari Jones,3.98,134415,13895
1616201347,10,4,An American Marriage,29560188,Brittany,Tayari Jones,3.98,134415,13895
1616201347,12,5,An American Marriage,8460201,Karen ⊰✿,Tayari Jones,3.98,134415,13895
1616201347,11,4,An American Marriage,16092014,Paul,Tayari Jones,3.98,134415,13895
1616201347,11,4,An American Marriage,6321978,Sue Dix,Tayari Jones,3.98,134415,13895
1616201347,10,4,An American Marriage,2195363,Leslie,Tayari Jones,3.98,134415,13895
1616201347,9,5,An American Marriage,7510561,Stephanie (Stephanie's Novel Fiction),Tayari Jones,3.98,134415,13895
1616201347,9,3,An American Marriage,4989639,Amy (TheSouthernGirlReads),Tayari Jones,3.98,134415,13895
1616201347,9,4,An American Marriage,41583,Rebecca,Tayari Jones,3.98,134415,13895
1616201347,9,1,An American Marriage,9395475,Hayley,Tayari Jones,3.98,134415,13895
1616201347,9,4,An American Marriage,7784766,Karen,Tayari Jones,3.98,134415,13895
